Time of the generation of the data point., Instantaneous throughput (b/s)., ID of connection (position relative to creation)., Direction of throughput., 
11-16-2022-16-57-17.088,1.0316380187176552e+06, 42, Download, 
11-16-2022-16-57-17.088,2.8164441572897146e+06, 43, Download, 
11-16-2022-16-57-17.088,2.636448251376957e+06, 44, Download, 
11-16-2022-16-57-17.088,540419.5160021238, 45, Download, 
11-16-2022-16-57-17.088,1.1627207768530543e+06, 46, Download, 
11-16-2022-16-57-17.088,212892.53660689728, 0, Upload, 
11-16-2022-16-57-17.088,0, 1, Upload, 
11-16-2022-16-57-17.088,294774.28145570395, 2, Upload, 
11-16-2022-16-57-17.088,180139.83866737463, 3, Upload, 
11-16-2022-16-57-17.088,622301.2608509305, 4, Upload, 
11-16-2022-16-57-17.088,98258.09381856797, 5, Upload, 
11-16-2022-16-57-17.088,0, 6, Upload, 
11-16-2022-16-57-17.088,49129.046909283985, 7, Upload, 
11-16-2022-16-57-17.088,98258.09381856797, 8, Upload, 
11-16-2022-16-57-17.088,736935.7036392598, 9, Upload, 
11-16-2022-16-57-17.088,786064.7505485438, 10, Upload, 
11-16-2022-16-57-17.088,262021.58351618127, 11, Upload, 
11-16-2022-16-57-17.088,98258.09381856797, 12, Upload, 
11-16-2022-16-57-17.088,0, 13, Upload, 
11-16-2022-16-57-17.088,49129.046909283985, 14, Upload, 
11-16-2022-16-57-17.088,786064.7505485438, 15, Upload, 
11-16-2022-16-57-17.088,671430.3077602145, 16, Upload, 
11-16-2022-16-57-17.088,98258.09381856797, 17, Upload, 
11-16-2022-16-57-17.088,0, 18, Upload, 
11-16-2022-16-57-17.088,524043.16703236254, 19, Upload, 
11-16-2022-16-57-17.088,491290.46909283986, 20, Upload, 
11-16-2022-16-57-17.088,49129.046909283985, 21, Upload, 
11-16-2022-16-57-17.088,49129.046909283985, 22, Upload, 
11-16-2022-16-57-17.088,65505.39587904532, 23, Upload, 
11-16-2022-16-57-17.088,49129.046909283985, 24, Upload, 
11-16-2022-16-57-17.088,343903.3283649879, 25, Upload, 
11-16-2022-16-57-17.088,589548.5629114079, 26, Upload, 
11-16-2022-16-57-17.088,0, 27, Upload, 
11-16-2022-16-57-17.088,0, 28, Upload, 
11-16-2022-16-57-17.088,0, 29, Upload, 
11-16-2022-16-57-17.088,0, 30, Upload, 
11-16-2022-16-57-17.088,835193.7974578278, 31, Upload, 
11-16-2022-16-57-17.088,327526.9793952266, 32, Upload, 
11-16-2022-16-57-17.088,376656.0263045106, 33, Upload, 
11-16-2022-16-57-17.088,49129.046909283985, 34, Upload, 
11-16-2022-16-57-17.088,425785.07321379456, 35, Upload, 
11-16-2022-16-57-17.088,753312.0526090212, 36, Upload, 
11-16-2022-16-57-17.088,704183.0056997371, 37, Upload, 
11-16-2022-16-57-17.088,425785.07321379456, 38, Upload, 
11-16-2022-16-57-17.088,147387.14072785198, 39, Upload, 
11-16-2022-16-57-17.088,0, 40, Upload, 
11-16-2022-16-57-17.088,0, 41, Upload, 
11-16-2022-16-57-17.088,98258.09381856797, 42, Upload, 
11-16-2022-16-57-17.088,491290.46909283986, 43, Upload, 
11-16-2022-16-57-17.088,949828.240246157, 44, Upload, 
11-16-2022-16-57-17.088,343903.3283649879, 45, Upload, 
11-16-2022-16-57-17.088,393032.3752742719, 46, Upload, 
11-16-2022-16-57-18.088,589782.5972616723, 0, Download, 
11-16-2022-16-57-18.088,540562.0525439115, 1, Download, 
11-16-2022-16-57-18.088,769993.9464249611, 2, Download, 
11-16-2022-16-57-18.088,786376.7963488963, 3, Download, 
11-16-2022-16-57-18.088,507868.3476419956, 4, Download, 
11-16-2022-16-57-18.088,671696.846881349, 5, Download, 
11-16-2022-16-57-18.088,360422.6983265775, 6, Download, 
11-16-2022-16-57-18.088,1.4088530985124845e+06, 7, Download, 
11-16-2022-16-57-18.088,556872.907521892, 8, Download, 
11-16-2022-16-57-18.088,835525.3461207025, 9, Download, 
11-16-2022-16-57-18.088,589782.5972616723, 10, Download, 
11-16-2022-16-57-18.088,573399.7473377369, 11, Download, 
11-16-2022-16-57-18.088,573255.7574458274, 12, Download, 
11-16-2022-16-57-18.088,376805.54825051286, 13, Download, 
11-16-2022-16-57-18.088,524251.1975659309, 14, Download, 
11-16-2022-16-57-18.088,622548.297109543, 15, Download, 
11-16-2022-16-57-18.088,540634.0474898663, 16, Download, 
11-16-2022-16-57-18.088,835525.3461207025, 17, Download, 
11-16-2022-16-57-18.088,540634.0474898663, 18, Download, 
11-16-2022-16-57-18.088,950205.2955882498, 19, Download, 
11-16-2022-16-57-18.088,901056.7458164438, 20, Download, 
11-16-2022-16-57-18.088,769993.9464249611, 21, Download, 
11-16-2022-16-57-18.088,835381.3562287928, 22, Download, 
11-16-2022-16-57-18.088,507868.3476419956, 23, Download, 
11-16-2022-16-57-18.088,2.126349930234898e+07, 24, Download, 
11-16-2022-16-57-18.088,1.0482864102939975e+06, 25, Download, 
11-16-2022-16-57-18.088,933822.4456643144, 26, Download, 
11-16-2022-16-57-18.088,507868.3476419956, 27, Download, 
11-16-2022-16-57-18.088,687863.71196742, 28, Download, 
11-16-2022-16-57-18.088,212977.04901115943, 29, Download, 
11-16-2022-16-57-18.088,261981.60889105586, 30, Download, 
11-16-2022-16-57-18.088,327513.0085867972, 31, Download, 
11-16-2022-16-57-18.088,475102.6477941249, 32, Download, 
11-16-2022-16-57-18.088,3.423799649264622e+06, 33, Download, 
11-16-2022-16-57-18.088,3.997127401656404e+06, 34, Download, 
11-16-2022-16-57-18.088,278508.4487069008, 35, Download, 
11-16-2022-16-57-18.088,344039.8484026422, 36, Download, 
11-16-2022-16-57-18.088,868291.0459685731, 37, Download, 
11-16-2022-16-57-18.088,1.44169079330631e+06, 38, Download, 
11-16-2022-16-57-18.088,704462.5467292197, 39, Download, 
11-16-2022-16-57-18.088,1.982036861012357e+06, 40, Download, 
11-16-2022-16-57-18.088,1.5726096028058832e+06, 41, Download, 
11-16-2022-16-57-18.088,1.097578949957713e+06, 42, Download, 
11-16-2022-16-57-18.088,2.7030262475574217e+06, 43, Download, 
11-16-2022-16-57-18.088,2.670260547709551e+06, 44, Download, 
11-16-2022-16-57-18.088,2.670188552763596e+06, 45, Download, 
11-16-2022-16-57-18.088,1.6382849923935342e+06, 46, Download, 
11-16-2022-16-57-18.088,1.4089250934584395e+06, 47, Download, 
11-16-2022-16-57-18.088,0, 0, Upload, 
11-16-2022-16-57-18.088,0, 1, Upload, 
11-16-2022-16-57-18.088,65531.39969574136, 2, Upload, 
11-16-2022-16-57-18.088,98297.09954361204, 3, Upload, 
11-16-2022-16-57-18.088,196594.1990872241, 4, Upload, 
11-16-2022-16-57-18.088,0, 5, Upload, 
11-16-2022-16-57-18.088,98297.09954361204, 6, Upload, 
11-16-2022-16-57-18.088,0, 7, Upload, 
11-16-2022-16-57-18.088,245742.7488590301, 8, Upload, 
11-16-2022-16-57-18.088,0, 9, Upload, 
11-16-2022-16-57-18.088,294891.2986308361, 10, Upload, 
11-16-2022-16-57-18.088,49148.54977180602, 11, Upload, 
11-16-2022-16-57-18.088,147445.64931541806, 12, Upload, 
11-16-2022-16-57-18.088,196594.1990872241, 13, Upload, 
11-16-2022-16-57-18.088,0, 14, Upload, 
11-16-2022-16-57-18.088,65531.39969574136, 15, Upload, 
11-16-2022-16-57-18.088,0, 16, Upload, 
11-16-2022-16-57-18.088,0, 17, Upload, 
11-16-2022-16-57-18.088,49148.54977180602, 18, Upload, 
11-16-2022-16-57-18.088,0, 19, Upload, 
11-16-2022-16-57-18.088,0, 20, Upload, 
11-16-2022-16-57-18.088,0, 21, Upload, 
11-16-2022-16-57-18.088,0, 22, Upload, 
11-16-2022-16-57-18.088,0, 23, Upload, 
11-16-2022-16-57-18.088,196594.1990872241, 24, Upload, 
11-16-2022-16-57-18.088,0, 25, Upload, 
11-16-2022-16-57-18.088,491485.4977180602, 26, Upload, 
11-16-2022-16-57-18.088,0, 27, Upload, 
11-16-2022-16-57-18.088,49148.54977180602, 28, Upload, 
11-16-2022-16-57-18.088,0, 29, Upload, 
11-16-2022-16-57-18.088,0, 30, Upload, 
11-16-2022-16-57-18.088,262125.59878296545, 31, Upload, 
11-16-2022-16-57-18.088,573399.7473377369, 32, Upload, 
11-16-2022-16-57-18.088,147445.64931541806, 33, Upload, 
11-16-2022-16-57-18.088,0, 34, Upload, 
11-16-2022-16-57-18.088,491485.4977180602, 35, Upload, 
11-16-2022-16-57-18.088,851908.1960446377, 36, Upload, 
11-16-2022-16-57-18.088,180211.34916328875, 37, Upload, 
11-16-2022-16-57-18.088,344039.8484026422, 38, Upload, 
11-16-2022-16-57-18.088,49148.54977180602, 39, Upload, 
11-16-2022-16-57-18.088,0, 40, Upload, 
11-16-2022-16-57-18.088,49148.54977180602, 41, Upload, 
11-16-2022-16-57-18.088,622548.297109543, 42, Upload, 
11-16-2022-16-57-18.088,0, 43, Upload, 
11-16-2022-16-57-18.088,475102.6477941249, 44, Upload, 
11-16-2022-16-57-18.088,475102.6477941249, 45, Upload, 
11-16-2022-16-57-18.088,294891.2986308361, 46, Upload, 
11-16-2022-16-57-18.088,769993.9464249611, 47, Upload, 
11-16-2022-16-57-19.089,589545.4232836814, 0, Download, 
11-16-2022-16-57-19.089,769778.2696942991, 1, Download, 
11-16-2022-16-57-19.089,704265.225464997, 2, Download, 
11-16-2022-16-57-19.089,769778.2696942991, 3, Download, 
11-16-2022-16-57-19.089,638608.2316756208, 4, Download, 
11-16-2022-16-57-19.089,671508.703350346, 5, Download, 
11-16-2022-16-57-19.089,605995.659121044, 6, Download, 
11-16-2022-16-57-19.089,1.2938106487486784e+06, 7, Download, 
11-16-2022-16-57-19.089,409456.52643313777, 8, Download, 
11-16-2022-16-57-19.089,704265.225464997, 9, Download, 
11-16-2022-16-57-19.089,605995.659121044, 10, Download, 
11-16-2022-16-57-19.089,507582.1432170167, 11, Download, 
11-16-2022-16-57-19.089,671508.703350346, 12, Download, 
11-16-2022-16-57-19.089,441997.1242076776, 13, Download, 
11-16-2022-16-57-19.089,638752.1812356949, 14, Download, 
11-16-2022-16-57-19.089,753184.0842968624, 15, Download, 
11-16-2022-16-57-19.089,491275.85693972826, 16, Download, 
11-16-2022-16-57-19.089,638536.2568955837, 17, Download, 
11-16-2022-16-57-19.089,573239.1370063929, 18, Download, 
11-16-2022-16-57-19.089,868047.8360382521, 19, Download, 
11-16-2022-16-57-19.089,769778.2696942991, 20, Download, 
11-16-2022-16-57-19.089,835291.3139236011, 21, Download, 
11-16-2022-16-57-19.089,769778.2696942991, 22, Download, 
11-16-2022-16-57-19.089,425834.7874904633, 23, Download, 
11-16-2022-16-57-19.089,2.3198871115561105e+07, 24, Download, 
11-16-2022-16-57-19.089,868047.8360382521, 25, Download, 
11-16-2022-16-57-19.089,737021.747579648, 26, Download, 
11-16-2022-16-57-19.089,720643.4865223225, 27, Download, 
11-16-2022-16-57-19.089,638752.1812356949, 28, Download, 
11-16-2022-16-57-19.089,294808.6990318592, 29, Download, 
11-16-2022-16-57-19.089,294808.6990318592, 30, Download, 
11-16-2022-16-57-19.089,327565.2211465102, 31, Download, 
11-16-2022-16-57-19.089,442213.0485477888, 32, Download, 
11-16-2022-16-57-19.089,3.6684425777207664e+06, 33, Download, 
11-16-2022-16-57-19.089,3.946944990475337e+06, 34, Download, 
11-16-2022-16-57-19.089,867975.861258215, 35, Download, 
11-16-2022-16-57-19.089,425834.7874904633, 36, Download, 
11-16-2022-16-57-19.089,999073.9244968562, 37, Download, 
11-16-2022-16-57-19.089,1.4738275708191849e+06, 38, Download, 
11-16-2022-16-57-19.089,835291.3139236011, 39, Download, 
11-16-2022-16-57-19.089,1.4575932593219334e+06, 40, Download, 
11-16-2022-16-57-19.089,1.604997608837863e+06, 41, Download, 
11-16-2022-16-57-19.089,1.0318304466115072e+06, 42, Download, 
11-16-2022-16-57-19.089,2.3583256426947997e+06, 43, Download, 
11-16-2022-16-57-19.089,2.2272275794561584e+06, 44, Download, 
11-16-2022-16-57-19.089,2.5550087249427796e+06, 45, Download, 
11-16-2022-16-57-19.089,1.6047816844977518e+06, 46, Download, 
11-16-2022-16-57-19.089,2.8331512637971654e+06, 47, Download, 
11-16-2022-16-57-19.089,0, 48, Download, 
11-16-2022-16-57-19.089,147404.3495159296, 0, Upload, 
11-16-2022-16-57-19.089,0, 1, Upload, 
11-16-2022-16-57-19.089,49134.78317197654, 2, Upload, 
11-16-2022-16-57-19.089,0, 3, Upload, 
11-16-2022-16-57-19.089,65513.044229302046, 4, Upload, 
11-16-2022-16-57-19.089,98269.56634395308, 5, Upload, 
11-16-2022-16-57-19.089,98269.56634395308, 6, Upload, 
11-16-2022-16-57-19.089,0, 7, Upload, 
11-16-2022-16-57-19.089,196539.13268790615, 8, Upload, 
11-16-2022-16-57-19.089,65513.044229302046, 9, Upload, 
11-16-2022-16-57-19.089,343943.48220383574, 10, Upload, 
11-16-2022-16-57-19.089,98269.56634395308, 11, Upload, 
11-16-2022-16-57-19.089,327565.2211465102, 12, Upload, 
11-16-2022-16-57-19.089,245673.9158598827, 13, Upload, 
11-16-2022-16-57-19.089,0, 14, Upload, 
11-16-2022-16-57-19.089,196539.13268790615, 15, Upload, 
11-16-2022-16-57-19.089,49134.78317197654, 16, Upload, 
11-16-2022-16-57-19.089,0, 17, Upload, 
11-16-2022-16-57-19.089,245673.9158598827, 18, Upload, 
11-16-2022-16-57-19.089,98269.56634395308, 19, Upload, 
11-16-2022-16-57-19.089,0, 20, Upload, 
11-16-2022-16-57-19.089,0, 21, Upload, 
11-16-2022-16-57-19.089,0, 22, Upload, 
11-16-2022-16-57-19.089,0, 23, Upload, 
11-16-2022-16-57-19.089,245673.9158598827, 24, Upload, 
11-16-2022-16-57-19.089,49134.78317197654, 25, Upload, 
11-16-2022-16-57-19.089,818913.0528662755, 26, Upload, 
11-16-2022-16-57-19.089,98269.56634395308, 27, Upload, 
11-16-2022-16-57-19.089,0, 28, Upload, 
11-16-2022-16-57-19.089,0, 29, Upload, 
11-16-2022-16-57-19.089,49134.78317197654, 30, Upload, 
11-16-2022-16-57-19.089,835291.3139236011, 31, Upload, 
11-16-2022-16-57-19.089,229295.65480255717, 32, Upload, 
11-16-2022-16-57-19.089,818913.0528662755, 33, Upload, 
11-16-2022-16-57-19.089,0, 34, Upload, 
11-16-2022-16-57-19.089,262052.17691720818, 35, Upload, 
11-16-2022-16-57-19.089,278430.4379745337, 36, Upload, 
11-16-2022-16-57-19.089,573239.1370063929, 37, Upload, 
11-16-2022-16-57-19.089,1.5559348004459236e+06, 38, Upload, 
11-16-2022-16-57-19.089,0, 39, Upload, 
11-16-2022-16-57-19.089,49134.78317197654, 40, Upload, 
11-16-2022-16-57-19.089,49134.78317197654, 41, Upload, 
11-16-2022-16-57-19.089,491347.8317197654, 42, Upload, 
11-16-2022-16-57-19.089,114647.82740127858, 43, Upload, 
11-16-2022-16-57-19.089,556860.8759490674, 44, Upload, 
11-16-2022-16-57-19.089,212917.39374523165, 45, Upload, 
11-16-2022-16-57-19.089,98269.56634395308, 46, Upload, 
11-16-2022-16-57-19.089,687886.9644076715, 47, Upload, 
11-16-2022-16-57-19.089,655130.4422930204, 48, Upload, 
11-16-2022-16-57-20.089,589818.1608002081, 0, Download, 
11-16-2022-16-57-20.089,573434.3230002023, 1, Download, 
11-16-2022-16-57-20.089,605842.0021641785, 2, Download, 
11-16-2022-16-57-20.089,704505.0254002486, 3, Download, 
11-16-2022-16-57-20.089,655281.5127130242, 4, Download, 
11-16-2022-16-57-20.089,556834.4873385753, 5, Download, 
11-16-2022-16-57-20.089,573434.3230002023, 6, Download, 
11-16-2022-16-57-20.089,1.114100970400393e+06, 7, Download, 
11-16-2022-16-57-20.089,425907.7835129432, 8, Download, 
11-16-2022-16-57-20.089,687905.1897386216, 9, Download, 
11-16-2022-16-57-20.089,540450.6495385696, 10, Download, 
11-16-2022-16-57-20.089,458747.4584001618, 11, Download, 
11-16-2022-16-57-20.089,688121.1876002428, 12, Download, 
11-16-2022-16-57-20.089,294909.08040010405, 13, Download, 
11-16-2022-16-57-20.089,442363.6206001561, 14, Download, 
11-16-2022-16-57-20.089,458747.4584001618, 15, Download, 
11-16-2022-16-57-20.089,458747.4584001618, 16, Download, 
11-16-2022-16-57-20.089,573434.3230002023, 17, Download, 
11-16-2022-16-57-20.089,458531.4605385407, 18, Download, 
11-16-2022-16-57-20.089,704217.0282514204, 19, Download, 
11-16-2022-16-57-20.089,638969.6742002254, 20, Download, 
11-16-2022-16-57-20.089,573218.3251385811, 21, Download, 
11-16-2022-16-57-20.089,671737.349800237, 22, Download, 
11-16-2022-16-57-20.089,409595.9450001445, 23, Download, 
11-16-2022-16-57-20.089,1.684897719512577e+07, 24, Download, 
11-16-2022-16-57-20.089,851959.5656003006, 25, Download, 
11-16-2022-16-57-20.089,622369.8385385985, 26, Download, 
11-16-2022-16-57-20.089,737272.7010002601, 27, Download, 
11-16-2022-16-57-20.089,606201.9986002139, 28, Download, 
11-16-2022-16-57-20.089,278525.24260009825, 29, Download, 
11-16-2022-16-57-20.089,360444.43160012714, 30, Download, 
11-16-2022-16-57-20.089,278525.24260009825, 31, Download, 
11-16-2022-16-57-20.089,360228.433738506, 32, Download, 
11-16-2022-16-57-20.089,3.473229615026811e+06, 33, Download, 
11-16-2022-16-57-20.089,3.0144101573394425e+06, 34, Download, 
11-16-2022-16-57-20.089,737272.7010002601, 35, Download, 
11-16-2022-16-57-20.089,606201.9986002139, 36, Download, 
11-16-2022-16-57-20.089,835359.7299386736, 37, Download, 
11-16-2022-16-57-20.089,1.2287878350004335e+06, 38, Download, 
11-16-2022-16-57-20.089,606201.9986002139, 39, Download, 
11-16-2022-16-57-20.089,1.3598585374004797e+06, 40, Download, 
11-16-2022-16-57-20.089,1.4744734027133132e+06, 41, Download, 
11-16-2022-16-57-20.089,819047.8914258749, 42, Download, 
11-16-2022-16-57-20.089,2.0314518886263026e+06, 43, Download, 
11-16-2022-16-57-20.089,1.76931048382621e+06, 44, Download, 
11-16-2022-16-57-20.089,1.9330048632518537e+06, 45, Download, 
11-16-2022-16-57-20.089,1.4745454020005201e+06, 46, Download, 
11-16-2022-16-57-20.089,2.21181810300078e+06, 47, Download, 
11-16-2022-16-57-20.089,2.1952902666263604e+06, 48, Download, 
11-16-2022-16-57-20.089,1.4745454020005201e+06, 49, Download, 
11-16-2022-16-57-20.089,147454.54020005203, 0, Upload, 
11-16-2022-16-57-20.089,0, 1, Upload, 
11-16-2022-16-57-20.089,49151.51340001734, 2, Upload, 
11-16-2022-16-57-20.089,245757.5670000867, 3, Upload, 
11-16-2022-16-57-20.089,458747.4584001618, 4, Upload, 
11-16-2022-16-57-20.089,147454.54020005203, 5, Upload, 
11-16-2022-16-57-20.089,49151.51340001734, 6, Upload, 
11-16-2022-16-57-20.089,0, 7, Upload, 
11-16-2022-16-57-20.089,262141.40480009248, 8, Upload, 
11-16-2022-16-57-20.089,0, 9, Upload, 
11-16-2022-16-57-20.089,524282.80960018496, 10, Upload, 
11-16-2022-16-57-20.089,294909.08040010405, 11, Upload, 
11-16-2022-16-57-20.089,360444.43160012714, 12, Upload, 
11-16-2022-16-57-20.089,638969.6742002254, 13, Upload, 
11-16-2022-16-57-20.089,0, 14, Upload, 
11-16-2022-16-57-20.089,393212.10720013874, 15, Upload, 
11-16-2022-16-57-20.089,0, 16, Upload, 
11-16-2022-16-57-20.089,0, 17, Upload, 
11-16-2022-16-57-20.089,229373.7292000809, 18, Upload, 
11-16-2022-16-57-20.089,147454.54020005203, 19, Upload, 
11-16-2022-16-57-20.089,147454.54020005203, 20, Upload, 
11-16-2022-16-57-20.089,98303.02680003468, 21, Upload, 
11-16-2022-16-57-20.089,0, 22, Upload, 
11-16-2022-16-57-20.089,49151.51340001734, 23, Upload, 
11-16-2022-16-57-20.089,98303.02680003468, 24, Upload, 
11-16-2022-16-57-20.089,49151.51340001734, 25, Upload, 
11-16-2022-16-57-20.089,1.0157979436003583e+06, 26, Upload, 
11-16-2022-16-57-20.089,98303.02680003468, 27, Upload, 
11-16-2022-16-57-20.089,49151.51340001734, 28, Upload, 
11-16-2022-16-57-20.089,98303.02680003468, 29, Upload, 
11-16-2022-16-57-20.089,49151.51340001734, 30, Upload, 
11-16-2022-16-57-20.089,589818.1608002081, 31, Upload, 
11-16-2022-16-57-20.089,835575.7278002948, 32, Upload, 
11-16-2022-16-57-20.089,360444.43160012714, 33, Upload, 
11-16-2022-16-57-20.089,98303.02680003468, 34, Upload, 
11-16-2022-16-57-20.089,0, 35, Upload, 
11-16-2022-16-57-20.089,507898.97180017916, 36, Upload, 
11-16-2022-16-57-20.089,442363.6206001561, 37, Upload, 
11-16-2022-16-57-20.089,294909.08040010405, 38, Upload, 
11-16-2022-16-57-20.089,49151.51340001734, 39, Upload, 
11-16-2022-16-57-20.089,0, 40, Upload, 
11-16-2022-16-57-20.089,98303.02680003468, 41, Upload, 
11-16-2022-16-57-20.089,212989.89140007514, 42, Upload, 
11-16-2022-16-57-20.089,245757.5670000867, 43, Upload, 
11-16-2022-16-57-20.089,49151.51340001734, 44, Upload, 
11-16-2022-16-57-20.089,589818.1608002081, 45, Upload, 
11-16-2022-16-57-20.089,655353.5120002312, 46, Upload, 
11-16-2022-16-57-20.089,409595.9450001445, 47, Upload, 
11-16-2022-16-57-20.089,507898.97180017916, 48, Upload, 
11-16-2022-16-57-20.089,606201.9986002139, 49, Upload, 
11-16-2022-16-57-21.103,307035.3926700745, 0, Download, 
11-16-2022-16-57-21.103,630088.5137303693, 1, Download, 
11-16-2022-16-57-21.103,484792.72526853863, 2, Download, 
11-16-2022-16-57-21.103,662550.0578670028, 3, Download, 
11-16-2022-16-57-21.103,694869.5728849054, 4, Download, 
11-16-2022-16-57-21.103,500952.48277748993, 5, Download, 
11-16-2022-16-57-21.103,436171.42362295376, 6, Download, 
11-16-2022-16-57-21.103,888786.6629923208, 7, Download, 
11-16-2022-16-57-21.103,371674.4227058796, 8, Download, 
11-16-2022-16-57-21.103,484792.72526853863, 9, Download, 
11-16-2022-16-57-21.103,436313.4527416848, 10, Download, 
11-16-2022-16-57-21.103,387763.1656554654, 11, Download, 
11-16-2022-16-57-21.103,630230.5428491002, 12, Download, 
11-16-2022-16-57-21.103,323195.1501790258, 13, Download, 
11-16-2022-16-57-21.103,387834.1802148309, 14, Download, 
11-16-2022-16-57-21.103,646390.3003580516, 15, Download, 
11-16-2022-16-57-21.103,517112.2402864412, 16, Download, 
11-16-2022-16-57-21.103,500881.4682181244, 17, Download, 
11-16-2022-16-57-21.103,403993.9377237822, 18, Download, 
