Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-28-2022-16-09-18.667,409291.2306955633, 32, Upload, 
11-28-2022-16-09-18.667,196459.79073387038, 33, Upload, 
11-28-2022-16-09-18.667,261946.38764516052, 34, Upload, 
11-28-2022-16-09-18.667,523892.77529032103, 35, Upload, 
11-28-2022-16-09-18.667,933184.0059858843, 36, Upload, 
11-28-2022-16-09-18.667,736724.2152520139, 37, Upload, 
11-28-2022-16-09-18.667,818582.4613911266, 38, Upload, 
11-28-2022-16-09-18.667,0, 39, Upload, 
11-28-2022-16-09-18.667,327432.9845564506, 40, Upload, 
11-28-2022-16-09-18.667,147344.8430504028, 41, Upload, 
11-28-2022-16-09-18.667,0, 42, Upload, 
11-28-2022-16-09-18.667,49114.947683467595, 43, Upload, 
11-28-2022-16-09-18.667,1.1290725782006625e+06, 44, Upload, 
11-28-2022-16-09-18.667,409084.2674640081, 45, Upload, 
